np_id,SMILES,target_id,activity_value
NPC113989,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4[C@@H](C)[C@H](C)CC[C@]4(C(=O)[O-])CC[C@]23C)C1(C)C,NPT441,1.6304278750250238
NPC114155,COc1c(-c2ccc(O)cc2)cc(O)c(-c2ccc(O)c(O)c2)c1O,NPT66,5.0
NPC114159,C[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,NPT178,4.303196057420489
NPC114179,O=C(O[C@H]1Cc2c(O)cc(O)cc2O[C@H]1c1ccc(O)c(O)c1)c1cc(O)c(O)c(O)c1,NPT740,3.6532125137753435
NPC114325,COc1ccccc1O,NPT713,6.0
NPC114490,C/C(=C\CCc1ccoc1)C[C@H](O)C[C@@H](C)CCCc1ccoc1,NPT178,3.9956351945975497
NPC114791,O=C(OC[C@H]1O[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1,NPT178,3.681241237375587
NPC114816,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,NPT1028,5.123851640967086
NPC114816,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,NPT109,4.477121254719663
NPC114816,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,NPT110,4.136720567156407
NPC114816,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,NPT1249,5.123851640967086
NPC114816,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,NPT208,4.477121254719663
NPC114816,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,NPT612,5.123851640967086
NPC114816,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,NPT668,4.295017011881458
NPC114816,CC/C(=C(\c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1,NPT713,4.801678059035893
NPC114918,CC(C)=CCC/C(=C/CC/C(C)=C/CC/C(C)=C/Cc1cc(O)cc(C)c1O)C(=O)O,NPT1087,1.6989700043360187
NPC114918,CC(C)=CCC/C(=C/CC/C(C)=C/CC/C(C)=C/Cc1cc(O)cc(C)c1O)C(=O)O,NPT66,5.094471128641644
NPC114918,CC(C)=CCC/C(=C/CC/C(C)=C/CC/C(C)=C/Cc1cc(O)cc(C)c1O)C(=O)O,NPT740,3.6434526764861874
NPC115186,CCN1C[C@]2(C)CC[C@H](OC)[C@]34C1[C@H]([C@@H](O)[C@@H]32)[C@@]1(O)CC[C@H]2C[C@@H]4[C@@H]1C(=O)O2,NPT66,3.8129133566428557
NPC115207,COc1cc([C@@H]2OC[C@@H]3[C@H](c4ccc(O)c(OC)c4)OC[C@H]23)ccc1O,NPT178,4.271609301378832
NPC115207,COc1cc([C@@H]2OC[C@@H]3[C@H](c4ccc(O)c(OC)c4)OC[C@H]23)ccc1O,NPT31,5.0
NPC115207,COc1cc([C@@H]2OC[C@@H]3[C@H](c4ccc(O)c(OC)c4)OC[C@H]23)ccc1O,NPT570,4.139879086401237
NPC115303,CC(=O)O[C@@H]1C(=O)C2=C([C@@H](O)C[C@H]3C(C)(C)[C@@H](O)CC[C@]23C)[C@]2(C)C(=O)C[C@H]([C@H](C)CC(=O)CC(C)C(=O)O)[C@@]12C,NPT41,5.241048150671644
NPC115335,CC(C)=CCc1c(O)ccc2c1OC[C@H]1c3ccc4c(c3O[C@@H]21)C=CC(C)(C)O4,NPT178,3.6232492903979003
NPC115418,CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1C/C=C\CCCC(=O)O,NPT713,6.0
NPC115554,C[C@H]1CC[C@@H]2[C@@H](C)[C@@H]3CC[C@H]4[C@@H]5C[C@@H](O)[C@H]6C[C@@H](O)CC[C@]6(C)[C@H]5C[C@H]4[C@@H]3CN2C1,NPT66,3.7671558660821804
NPC115674,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3cc(O)c4c(=O)cc(-c5ccc(O)c(O)c5)oc4c3)O[C@H](CO)[C@@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,NPT967,4.075546961392531
NPC115798,COc1ccc(-c2oc3cc(O)c(OC)c(O)c3c(=O)c2OC)cc1OC,NPT319,4.460897842756548
NPC116007,COc1ccc2cc3n(c(=O)c2c1OC)CCc1cc2c(cc1-3)OCO2,NPT204,5.0
NPC116007,COc1ccc2cc3n(c(=O)c2c1OC)CCc1cc2c(cc1-3)OCO2,NPT439,4.832508912706237
NPC116024,COC(=O)CC(C)(O)CC(=O)O[C@@H]1CC[C@]2(C)C3=C(CC[C@H]2C1(C)C)[C@]1(C)CC[C@H]([C@@H](CCC=C(C)C)C(=O)O[C@@H]2OC[C@@H](O)[C@H](O)[C@H]2O)[C@@]1(C)CC3,NPT324,4.868644438394826
NPC116366,O=c1cc(CO)occ1O,NPT319,5.11193581459609
NPC116366,O=c1cc(CO)occ1O,NPT43,4.8092711253968385
NPC116457,C=C1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@@H](O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@]1(C)O,NPT178,4.477121254719663
NPC116701,CN1C(=O)[C@@H](c2cc(Cl)c(O)c(Cl)c2)N=C(O)[C@@H]2N=C(O)[C@@H](c3cc(Cl)c(O)c(Cl)c3)N=C(O)[C@H](NC(=O)C(=O)c3cc(Cl)c(O)c(Cl)c3)Cc3c[nH]c4c(cccc34)-c3cc2cc(c3O)Oc2ccc(cc2)C[C@H]1C(O)=N[C@@H](C(=O)O)c1ccc(O)cc1,NPT12,3.4313637641589874
NPC116775,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,NPT12,4.909823369650912
NPC116775,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,NPT208,2.8549130223078554
NPC116775,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,NPT30,5.0
NPC116775,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,NPT31,5.0
NPC116775,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,NPT319,4.56643749219507
NPC116775,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,NPT41,4.0
NPC116775,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,NPT43,5.132579847659737
NPC116775,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,NPT459,2.1760912590556813
NPC116775,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,NPT570,3.4313637641589874
NPC116775,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,NPT68,3.123851640967086
NPC116775,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,NPT740,4.1673173347481764
NPC116775,O=c1c(O)c(-c2ccc(O)cc2)oc2cc(O)cc(O)c12,NPT967,3.0253058652647704
NPC116850,COc1c(O)cc2c(c1O)[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1OC2=O,NPT43,5.0
NPC116961,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,NPT1028,5.123851640967086
NPC116961,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,NPT109,4.477121254719663
NPC116961,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,NPT110,2.0
NPC116961,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,NPT1249,5.123851640967086
NPC116961,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,NPT208,4.477121254719663
NPC116961,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,NPT612,5.123851640967086
NPC116961,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,NPT668,4.056904851336473
NPC116961,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,NPT713,4.079181246047625
NPC117032,CN1C2=C3[NH+]=c4ccccc4=C3CCN2C(=O)c2ccccc21,NPT208,3.7505083948513462
NPC117048,COc1ccc2c(c1CC=C(C)C)O[C@H]1c3cc(CC=C(C)C)c(O)cc3OC[C@@]21O,NPT178,4.318063334962762
NPC117237,COc1ccc(C=O)cc1O,NPT967,4.698970004336019
NPC117572,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,NPT441,4.725911632295048
NPC117579,COc1cc(O)c2c(=O)c3c(OC)c(OC)ccc3oc2c1,NPT261,4.278753600952829
NPC117713,CC(=O)c1c(O)c(C)c(O)c2c1OC1=CC(O)=C(/C(C)=N/[C@@H](CCC(=O)O)C(=O)O)C(=O)[C@@]12C,NPT178,4.442479769064448
NPC117899,CC(C)=CCC[C@@]1(C)CCC[C@@]2(C)[C@H]1CC=C(C)[C@@H]2Cc1cc(C(=O)O)ccc1O,NPT570,4.146128035678238
NPC118077,CC(/C=C/C=C(\C)C(=O)[O-])=C\C=C\C=C(C)\C=C\C=C(/C)C(=O)O[C@@H]1O[C@H](CO[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)[C@@H](O)[C@H](O)[C@H]1O,NPT43,5.982271233039568
NPC118084,COC1=Cc2ccnc3ccnc(c23)C1=O,NPT1821,1.3031960574204888
NPC118114,CC(C)=CCc1c(O)ccc2c1OC[C@H]1c3ccc(O)cc3O[C@@H]21,NPT178,4.290034611362518
NPC118256,CC1(C)C=Cc2cc([C@@H]3CC(=O)c4c(O)cc(O)cc4O3)cc(O)c2O1,NPT178,4.778151250383644
NPC118275,CN[C@H]1CCC2=CC3=CC[C@]4(C)[C@@H]([C@H](C)N(C)C)[C@H](O)C[C@@]4(C)[C@@H]3CC[C@H]2C1(C)C,NPT204,4.6020599913279625
NPC118284,O=c1c(O[C@@H]2OC[C@H](O)[C@H](O)[C@H]2O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,NPT68,2.505149978319906
NPC118288,CC(=O)c1c(O)cccc1O,NPT43,5.477121254719663
NPC118683,CC1(C)C=Cc2c(ccc3c2OC[C@@H](c2ccc(O)cc2O)C3)O1,NPT178,4.86569605991607
NPC118832,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,NPT1028,5.123851640967086
NPC118832,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,NPT110,2.906694111260769
NPC118832,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,NPT1249,5.123851640967086
NPC118832,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,NPT612,5.123851640967086
NPC118832,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,NPT668,5.139424272788578
NPC118832,C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@H](O)c1ccnc2ccc(OC)cc12,NPT713,5.087343591094248
NPC119036,CCCCCCCCCCCCCCCCCC(=O)O[C@H]1C[C@@H](O)[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC[C@@H]2[C@@H]([C@@](C)(O)CCC=C(C)C)CC[C@]23C)C1(C)C,NPT31,2.568201724066995
NPC119224,CC(C)=CCc1c(O)cc2oc3c(CC=C(C)C)c(O)c(O)c(CC=C(C)C)c3c(=O)c2c1O,NPT441,4.399673721481038
NPC119252,COc1ccc(-c2cc3c(c(=O)o2)C[C@]2(O)[C@@]4(C)CC[C@@H](OC(C)=O)C(C)(C)[C@]4(O)CC[C@@]2(C)O3)cc1,NPT204,3.5440680443502757
NPC119493,COC(=O)[C@H](C)CC(=O)C[C@@H](C)[C@H]1C[C@@H]2OC(C)(C)O[C@H]3C[C@H]4C(C)(C)C(=O)CC[C@]4(C)C4=C3[C@@]2(C)[C@]1(C)CC4=O,NPT204,4.2636360685881085
NPC119493,COC(=O)[C@H](C)CC(=O)C[C@@H](C)[C@H]1C[C@@H]2OC(C)(C)O[C@H]3C[C@H]4C(C)(C)C(=O)CC[C@]4(C)C4=C3[C@@]2(C)[C@]1(C)CC4=O,NPT439,5.301029995663981
NPC119542,Cc1cc(O)cc2c1C1=C(C(=O)C2=O)C(C)(C)[C@H](C)O1,NPT66,4.698970004336019
NPC119592,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)O[C@@H]6O[C@H](CO[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]45C)[C@]3(C)CO)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2OC[C@@H](O)[C@@H](O)[C@H]2O)[C@H]1O,NPT30,4.698970004336019
NPC119592,C[C@@H]1O[C@@H](O[C@H]2[C@H](O[C@H]3CC[C@@]4(C)[C@@H](CC[C@]5(C)[C@@H]4CC=C4[C@@H]6CC(C)(C)CC[C@]6(C(=O)O[C@@H]6O[C@H](CO[C@@H]7O[C@H](CO)[C@@H](O[C@@H]8O[C@@H](C)[C@H](O)[C@@H](O)[C@H]8O)[C@H](O)[C@H]7O)[C@@H](O)[C@H](O)[C@H]6O)CC[C@]45C)[C@]3(C)CO)OC[C@H](O)[C@@H]2O)[C@H](O)[C@H](O[C@@H]2OC[C@@H](O)[C@@H](O)[C@H]2O)[C@H]1O,NPT31,4.698970004336019
NPC119669,COc1cc2c(cc1OC)C(=O)N(C)CC2,NPT43,6.0
NPC119860,Oc1ccc(CCCc2ccc(O)cc2O)cc1,NPT441,1.6020599913279625
NPC120123,CC(C)=CCC[C@](C)(O)[C@H]1CC[C@]2(C)[C@@H]1[C@H](O)C[C@@H]1[C@@]3(C)CC[C@H](O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C(C)(C)[C@@H]3CC[C@]12C,NPT41,5.301029995663981
NPC120163,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1OC,NPT30,1.6989700043360187
NPC120163,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1OC,NPT31,0.7781512503836436
NPC120163,COc1cc2oc(-c3ccc(O)cc3)cc(=O)c2c(O)c1OC,NPT68,3.150000754922137
NPC120167,CC(=O)N(C)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@]12C,NPT204,4.699999970860912
NPC12022,CCCCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,NPT109,3.987889609997745
NPC12022,CCCCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,NPT110,4.76789761601809
NPC12022,CCCCCCC[C@H](O)CC(=O)CCc1ccc(O)c(OC)c1,NPT208,4.4361626470407565
NPC120225,COc1cc(/C=C/C(=O)OCCc2ccccc2)ccc1O,NPT12,5.0
NPC120464,COc1cc(-c2cc(=O)c3c(O)cc(O)cc3o2)cc(OC)c1O,NPT41,3.307496037913213
NPC120840,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@]3(C)[C@@H]2CC=C2[C@@H]4CC(C)(C)CC[C@]4(C(=O)O)CC[C@]23C)C1(C)C,NPT178,4.332438459915605
NPC120968,CC1(C)[C@@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CC=C2[C@@H]3C[C@](C)(C(=O)O)C[C@@H](O)[C@]3(C)CC[C@]21C,NPT68,4.414973347970818
NPC121100,COc1c(Cl)c(C)c2c(c1Cl)OC(=O)c1c(cc(O)c(Cl)c1C)O2,NPT319,3.230448921378274
NPC121115,COc1c(O)cccc1CCc1cc(O)cc(O)c1,NPT324,2.0
NPC121478,O[C@H](CCc1ccccc1)C[C@H](O)CCc1ccccc1,NPT319,4.518513939877887
NPC121478,O[C@H](CCc1ccccc1)C[C@H](O)CCc1ccccc1,NPT43,5.0
NPC12148,COc1cc(O)ccc1-c1cc2cc(CC=C(C)C)c(O)cc2o1,NPT178,4.195899652409234
NPC121649,COc1ccc(-c2cc(=O)c3c(O)cc(O)c(-c4cc(-c5cc(=O)c6c(O)cc(OC)cc6o5)ccc4O)c3o2)cc1,NPT740,3.6242820958356683
NPC12170,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1C/C=C1\CCOC1=O,NPT319,1.24551266781415
NPC121798,C[C@]1(CO)[C@H](O)CC[C@@]2(C)[C@H]1CC[C@]1(C)[C@@H]2CC=C2[C@@H]3C[C@](C)(CO)CC[C@]3(C(=O)O)CC[C@]21C,NPT178,4.477121254719663
NPC121857,CO[C@H]1O[C@@H]([C@@H]2CC(O)=NC2=O)CC=C1CC/C=C(\C)CC/C=C(\C)CCC=C(C)C,NPT178,4.598462200474151
NPC121910,COC1Oc2cc(O)ccc2-c2c1oc1cc(O)c(C)c(O)c1c2=O,NPT740,3.678518379040114
NPC122294,C[C@H](CCC(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O,NPT204,4.413467412985825
NPC122294,C[C@H](CCC(=O)O)[C@H]1CC(=O)[C@@]2(C)C3=C(C(=O)C[C@]12C)[C@@]1(C)CC[C@H](O)C(C)(C)[C@@H]1C[C@@H]3O,NPT439,5.274988681770685
NPC122365,CC(C)=CCc1cc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc2ccoc12,NPT178,4.276461804173244
NPC122463,COc1c(O)c2c3c(nccc3c1OC)C(C)(C)c1cc(O)ccc1-2,NPT459,2.3010299956639813
NPC122467,C[C@@H]1O[C@@H](O[C@H]2[C@H](Oc3c(-c4ccc(O)c(O)c4)oc4cc(O)cc(O)c4c3=O)O[C@H](CO[C@@H]3O[C@@H](C)[C@H](O)[C@@H](O)[C@H]3O)[C@H](O)[C@@H]2O)[C@H](O)[C@H](O)[C@H]1O,NPT68,4.477121254719663
NPC122502,COC(=O)/C1=C\C=C(\C(C)C)CC/C(C(=O)O)=C/CC[C@]2(C)O[C@H]2CC1,NPT178,1.3010299956639813
NPC122542,N[C@@H](CCC(O)=NNc1ccccc1O)C(=O)O,NPT319,4.230448921378274
NPC122590,COC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)N(C)C(=O)[C@H](C)N=C(O)[C@H](CC(C)C)N=C(O)C[C@H](O)[C@H](Cc1ccccc1)N=C(O)[C@H](CCC(=N)O)N(C)C(=O)[C@@H](N=C(O)[C@H](C)O)C(C)C,NPT740,2.5477747053878224
NPC122599,O=C1O/C(=C\c2cc(Br)c(O)c(Br)c2)C(c2ccc(O)c(Br)c2)=C1C(=O)c1cc(Br)c(O)c(Br)c1,NPT1087,4.161567631970461
NPC122599,O=C1O/C(=C\c2cc(Br)c(O)c(Br)c2)C(c2ccc(O)c(Br)c2)=C1C(=O)c1cc(Br)c(O)c(Br)c1,NPT1821,5.209515014542631
NPC12278,OCCc1ccc(O)c(O)c1,NPT570,4.113943352306837
NPC122793,O=C(/C=C/c1ccc(O)cc1)c1cc(O)ccc1O,NPT68,3.7315887651867388
NPC122980,Oc1ccc([C@H]2Oc3cc(O)c4c5c3[C@@H]2c2cc(O)cc(O)c2[C@@H](c2ccc(O)cc2)[C@H]5[C@H](c2ccc(O)cc2)[C@H]4c2cc(O)cc(O)c2)cc1,NPT68,4.488550716500444
NPC123175,C[C@@H]1[C@@H](c2ccc(O)cc2)O[C@@H](c2ccc(O)cc2)[C@@H]1C,NPT324,4.698970004336019
NPC123175,C[C@@H]1[C@@H](c2ccc(O)cc2)O[C@@H](c2ccc(O)cc2)[C@@H]1C,NPT570,4.698970004336019
NPC123704,O=C(CCc1ccccc1O)O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O,NPT43,5.826074802700826
NPC123859,COc1ccc(C[C@H]2C(O)=N[C@@H](C)C(=O)N(C)[C@H]3Cc4ccc(cc4)Oc4cc(ccc4O[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@H]4O)C[C@@H](C(O)=N[C@H](C)C(O)=N[C@@H](CO)C(=O)N2C)N(C)C3=O)cc1,NPT319,3.4608978427565478
NPC123948,COc1cc(/C=C/c2ccc(OC)c(OC)c2)cc(OC)c1,NPT208,5.7558748556724915
NPC124289,CC(C)=C1C[C@H]2[C@@H](CC[C@@]2(C)O)[C@@](C)(O)CC1=O,NPT178,4.545307116465824
NPC124302,COc1ccc2c(c1OC)C(=O)OC2C1c2cc3c(cc2CCN1C)OCO3,NPT713,4.817168572381056
NPC124384,C[C@H](N=CO)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@]12C,NPT204,3.809999845941527
NPC124436,Cc1ccc(O)cc1,NPT204,3.389327363793485
NPC124452,COc1ccc(CCCc2ccc(OC)c(O)c2)c(O)c1,NPT441,1.6020599913279625
NPC124512,C=C1CC[C@H]2[C@@](C)(CC[C@@H](O)[C@@]2(C)CO)[C@@H]1C/C=C1/C(=O)OC[C@H]1O,NPT319,0.877371345869774
NPC124886,O=C(O)CC[N+](=O)[O-],NPT1087,4.475652063452909
NPC125062,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,NPT208,3.1007150865730817
NPC125062,COc1cc(-c2oc3cc(O)cc(O)c3c(=O)c2O)ccc1O,NPT967,3.399673721481038
NPC125449,O=c1c(-c2ccc(O)cc2)coc2c(O)c(O)ccc12,NPT967,5.701826930397139
NPC125487,CC(=O)[C@H]1OC(=O)c2cc(O)cc(O)c2[C@@H]1c1ccc(O)c(O)c1,NPT68,4.424881636631067
NPC125578,CCCCCCCCCCCCCCCCC1=C(O)C(=O)C=C(OC)C1=O,NPT570,3.6056641155967877
NPC125579,Oc1ccc([C@H]2Oc3ccc(/C=C/c4cc(O)cc(O)c4)cc3[C@@H]2c2cc(O)cc(O)c2)cc1,NPT261,3.9508514588885464
NPC125579,Oc1ccc([C@H]2Oc3ccc(/C=C/c4cc(O)cc(O)c4)cc3[C@@H]2c2cc(O)cc(O)c2)cc1,NPT30,4.1804126328383235
NPC125579,Oc1ccc([C@H]2Oc3ccc(/C=C/c4cc(O)cc(O)c4)cc3[C@@H]2c2cc(O)cc(O)c2)cc1,NPT31,3.568201724066995
NPC125579,Oc1ccc([C@H]2Oc3ccc(/C=C/c4cc(O)cc(O)c4)cc3[C@@H]2c2cc(O)cc(O)c2)cc1,NPT66,3.6334684555795866
NPC125624,CC[C@@H](C)C1=C2N=C3OC=CC=C[C@]3(OC)C(=O)N2[C@@H](Cc2ccccc2)C(O)=N1,NPT178,4.146128035678238
NPC125794,CC1=C(C)C(=O)O[C@@H]([C@](C)(O)[C@]2(O)CC[C@@]3(O)[C@@H]4C[C@H]5O[C@]56[C@@H](O)C=CC(=O)[C@]6(C)[C@H]4CC[C@]23C)C1,NPT459,2.3010299956639813
NPC125828,C[C@@H]([C@H]1CC[C@@]2(C)[C@@H]3CC[C@@H]4C(=CC3=CC[C@]12C)CC[C@H](N(C)C)C4(C)C)N(C)C,NPT204,4.903089986991944
NPC125855,CC(C)=CCc1cc([C@@H]2CC(=O)c3c(cc(O)c(CC=C(C)C)c3O)O2)ccc1O,NPT178,3.012837224705172
NPC126029,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,NPT324,3.8512583487190755
NPC126029,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,NPT459,5.0
NPC126029,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,NPT68,4.477121254719663
NPC126029,Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,NPT967,5.0
NPC126206,COc1cc([C@H]2Oc3ccc(/C=C/C(=O)O)cc3O[C@@H]2CO)ccc1O,NPT178,4.477121254719663
NPC126216,Oc1cc(O)cc(Oc2c(O)cc(O)c3c2Oc2c(O)cc(Oc4c(O)cc(O)cc4O)cc2O3)c1,NPT740,3.9339931638312424
NPC126293,N[C@@H](Cn1ccc(=O)c(O)c1)C(=O)O,NPT43,3.5658478186735176
NPC12640,CC(C)=CCC/C(C)=C/CC/C(C)=C/Cc1c(O)cc(C)cc1O,NPT178,3.7558748556724915
NPC12649,COc1cc2nccc3c4ccccc4n(c1=O)c23,NPT178,4.307496037913213
NPC126897,C=C1[C@@H]([C@@H](O)C[C@H](C)[C@H]2O[C@@]3(CCCCO3)CC[C@H]2C)O[C@@H]2CC[C@@]3(CC[C@H](/C=C/[C@@H](C)[C@@H]4CC(C)=C[C@@]5(O[C@H](C[C@@](C)(O)C(=O)O)CC[C@H]5O)O4)O3)O[C@H]2[C@@H]1O,NPT178,2.532958105738067
NPC126993,CC(C)=C1CC=C([C@H]2CC[C@]3(C)[C@@H]2CC[C@@H]2[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@]23C)C1=O,NPT178,4.698970004336019
NPC127059,C=C(C)[C@H](CCC(C)(C)O)Cc1c(O)cc(OC)c2c1O[C@H](c1ccc(O)cc1O)CC2=O,NPT740,4.593286067020458
NPC127063,CC(C)[C@@H]1CC(=O)[C@H]2[C@@]1(CO)CC[C@@]1(C)[C@H]3C(=CC[C@]21C)C1=C(C[C@@H]3O)C(C)(C)[C@@H](O)CC1,NPT178,3.832508912706236
NPC12714,COc1ccc(C)cc1OC,NPT204,3.6474352974908646
NPC127343,O=C(O)CCc1ccccc1,NPT319,5.0
NPC127343,O=C(O)CCc1ccccc1,NPT43,5.0
NPC127689,C=C1CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O)[C@@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2[C@H]1C,NPT178,3.7993405494535817
NPC12774,C=C(C)[C@@H]1CC[C@]2(C(=O)OC)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,NPT319,3.690196080028514
NPC127827,COc1cc2cc3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)COC3=O,NPT459,3.7403626894942437
NPC127827,COc1cc2cc3c(c(-c4ccc5c(c4)OCO5)c2cc1OC)COC3=O,NPT570,2.8808135922807914
NPC127937,COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,NPT12,5.477121254719663
NPC127937,COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,NPT570,3.505149978319906
NPC127937,COc1cc(CCC(=O)CC(=O)CCc2ccc(O)c(OC)c2)ccc1O,NPT66,4.614475366090395
